date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:58:54	259968/259968	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:25%20GMT	https://e-gujarati.in/cryptocurrency-in-real-estate-buying-property-with-digital-currency/	E:/ads/e-gujarati.in/cryptocurrency-in-real-estate-buying-property-with-digital-currency/index.html	(from https://e-gujarati.in/)
21:58:58	258180/258180	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:25%20GMT	https://e-gujarati.in/insurance-and-loans-in-the-age-of-ai-personalizing-financial-products/	E:/ads/e-gujarati.in/insurance-and-loans-in-the-age-of-ai-personalizing-financial-products/index.html	(from https://e-gujarati.in/)
21:58:58	56838/56838	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:53:53%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/smiling-woman-exercising-yoga-meditating-with-her-eyes-closed-rock-by-sea-copy-space_637285-5469-1024x792.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/smiling-woman-exercising-yoga-meditating-with-her-eyes-closed-rock-by-sea-copy-space_637285-5469-1024x792.jpg	(from https://e-gujarati.in/)
21:59:03	256892/256892	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:30%20GMT	https://e-gujarati.in/global-real-estate-how-to-secure-a-mortgage-for-overseas-property/	E:/ads/e-gujarati.in/global-real-estate-how-to-secure-a-mortgage-for-overseas-property/index.html	(from https://e-gujarati.in/)
21:59:07	63861/63861	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:48:07%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/cardano-blockchain-platform-concept_23-2150278265-1024x576.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/cardano-blockchain-platform-concept_23-2150278265-1024x576.jpg	(from https://e-gujarati.in/)
21:59:14	258653/258653	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:30%20GMT	https://e-gujarati.in/the-intersection-of-personal-finance-and-environmental-sustainability/	E:/ads/e-gujarati.in/the-intersection-of-personal-finance-and-environmental-sustainability/index.html	(from https://e-gujarati.in/)
21:59:24	259174/259174	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:39%20GMT	https://e-gujarati.in/understanding-the-mortgage-process-for-tiny-homes-and-non-traditional-dwellings/	E:/ads/e-gujarati.in/understanding-the-mortgage-process-for-tiny-homes-and-non-traditional-dwellings/index.html	(from https://e-gujarati.in/)
21:59:29	259568/259568	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:34%20GMT	https://e-gujarati.in/the-pros-and-cons-of-mortgage-forbearance-what-homeowners-need-to-know/	E:/ads/e-gujarati.in/the-pros-and-cons-of-mortgage-forbearance-what-homeowners-need-to-know/index.html	(from https://e-gujarati.in/)
21:59:34	259172/259172	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:57:44%20GMT	https://e-gujarati.in/mortgage-tips-for-purchasing-investment-properties/	E:/ads/e-gujarati.in/mortgage-tips-for-purchasing-investment-properties/index.html	(from https://e-gujarati.in/)
21:59:36	255154/255154	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:07%20GMT	https://e-gujarati.in/category/loan/	E:/ads/e-gujarati.in/category/loan/index.html	(from https://e-gujarati.in/)
21:59:37	235074/235074	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:08%20GMT	https://e-gujarati.in/category/personal-loan/	E:/ads/e-gujarati.in/category/personal-loan/index.html	(from https://e-gujarati.in/)
21:59:45	239434/239434	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:14%20GMT	https://e-gujarati.in/category/health-insurance/	E:/ads/e-gujarati.in/category/health-insurance/index.html	(from https://e-gujarati.in/)
21:59:46	251064/251064	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:13%20GMT	https://e-gujarati.in/category/insurance/	E:/ads/e-gujarati.in/category/insurance/index.html	(from https://e-gujarati.in/)
21:59:47	84375/84375	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:39:58%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-fauxels-3184292-1024x576.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-fauxels-3184292-1024x576.jpg	(from https://e-gujarati.in/)
21:59:49	234906/234906	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:13%20GMT	https://e-gujarati.in/category/student-loan/	E:/ads/e-gujarati.in/category/student-loan/index.html	(from https://e-gujarati.in/)
21:59:52	250161/250161	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:22%20GMT	https://e-gujarati.in/category/mortgage/	E:/ads/e-gujarati.in/category/mortgage/index.html	(from https://e-gujarati.in/)
21:59:56	258625/258625	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:22%20GMT	https://e-gujarati.in/the-role-of-finance-in-achieving-personal-and-community-wellness/	E:/ads/e-gujarati.in/the-role-of-finance-in-achieving-personal-and-community-wellness/index.html	(from https://e-gujarati.in/)
21:59:57	66934/66934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:37:35%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/happy-family-looking-through-window-while-moving-into-new-home_637285-11607-1024x682.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/happy-family-looking-through-window-while-moving-into-new-home_637285-11607-1024x682.jpg	(from https://e-gujarati.in/)
22:00:04	266970/266970	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:25%20GMT	https://e-gujarati.in/author/abhishek/	E:/ads/e-gujarati.in/author/abhishek/index.html	(from https://e-gujarati.in/)
22:00:14	251193/251193	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:29%20GMT	https://e-gujarati.in/category/home-loan/	E:/ads/e-gujarati.in/category/home-loan/index.html	(from https://e-gujarati.in/)
22:00:14	165560/165560	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:18:43%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-aliona-pasha-3892273-1024x927.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-aliona-pasha-3892273-1024x927.jpg	(from https://e-gujarati.in/)
22:00:15	93961/93961	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:16:19%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-frans-van-heerden-1438832-1-1024x611.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-frans-van-heerden-1438832-1-1024x611.jpg	(from https://e-gujarati.in/)
22:00:16	172031/172031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:13:42%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-photo-2360673-1024x819.jpeg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-photo-2360673-1024x819.jpg	(from https://e-gujarati.in/)
22:00:17	164785/164785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:11:05%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-pixabay-210617-1024x686.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-pixabay-210617-1024x686.jpg	(from https://e-gujarati.in/)
22:00:18	83927/83927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:03:44%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-alex-staudinger-1732414-1024x576.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-alex-staudinger-1732414-1024x576.jpg	(from https://e-gujarati.in/)
22:00:24	259513/259513	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:53%20GMT	https://e-gujarati.in/how-to-leverage-your-home-equity-wisely-second-mortgage-vs-heloc/	E:/ads/e-gujarati.in/how-to-leverage-your-home-equity-wisely-second-mortgage-vs-heloc/index.html	(from https://e-gujarati.in/)
22:00:29	260327/260327	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:55%20GMT	https://e-gujarati.in/page/7/	E:/ads/e-gujarati.in/page/7/index.html	(from https://e-gujarati.in/)
22:00:32	262295/262295	---MCZ	200	added ('OK')	text/html	date:Mon,%2001%20Apr%202024%2016:58:55%20GMT	https://e-gujarati.in/page/2/	E:/ads/e-gujarati.in/page/2/index.html	(from https://e-gujarati.in/)
22:00:34	4624/4624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:53:53%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/smiling-woman-exercising-yoga-meditating-with-her-eyes-closed-rock-by-sea-copy-space_637285-5469-150x150.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/smiling-woman-exercising-yoga-meditating-with-her-eyes-closed-rock-by-sea-copy-space_637285-5469-150x150.jpg	(from https://e-gujarati.in/)
22:00:36	6132/6132	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:48:06%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/cardano-blockchain-platform-concept_23-2150278265-150x150.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/cardano-blockchain-platform-concept_23-2150278265-150x150.jpg	(from https://e-gujarati.in/)
22:00:38	6812/6812	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:43:57%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-rdne-stock-project-7821702-150x150.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-rdne-stock-project-7821702-150x150.jpg	(from https://e-gujarati.in/)
22:00:39	6480/6480	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:39:58%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/pexels-fauxels-3184292-150x150.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/pexels-fauxels-3184292-150x150.jpg	(from https://e-gujarati.in/)
22:00:39	5331/5331	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2010:37:35%20GMT	https://e-gujarati.in/wp-content/uploads/2024/03/happy-family-looking-through-window-while-moving-into-new-home_637285-11607-150x150.jpg	E:/ads/e-gujarati.in/wp-content/uploads/2024/03/happy-family-looking-through-window-while-moving-into-new-home_637285-11607-150x150.jpg	(from https://e-gujarati.in/)
22:00:42	21646/21646	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2023%20Jan%202024%2006:58:40%20GMT	https://e-gujarati.in/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.6.9	E:/ads/e-gujarati.in/wp-content/themes/astra/assets/js/minified/frontend.mina02c.js	(from https://e-gujarati.in/)
